t,I,P,TMod,Eta
2024-02-17 07:00:00,0.0,0.0,0.1,
2024-02-17 07:10:00,0.0,0.0,-0.1,
2024-02-17 07:20:00,0.0,0.0,-0.4,
2024-02-17 07:30:00,0.0,0.0,-0.7,
2024-02-17 07:40:00,0.5,0.0,-0.7,0.0
2024-02-17 07:50:00,2.9,0.0,-0.9,0.0
2024-02-17 08:00:00,6.8,3.0,-1.1,0.47610341727988786
2024-02-17 08:10:00,11.8,8.0,-0.9,0.7316391497182457
2024-02-17 08:20:00,15.8,23.0,-0.3,1.5709403895057903
2024-02-17 08:30:00,74.1,18.0,2.2,0.26214601113386543
2024-02-17 08:40:00,86.6,0.0,3.9,0.0
2024-02-17 08:50:00,154.3,0.0,6.4,0.0
2024-02-17 09:00:00,200.1,0.0,9.2,0.0
2024-02-17 09:10:00,179.0,0.0,10.8,0.0
2024-02-17 09:20:00,201.2,0.0,11.1,0.0
2024-02-17 09:30:00,191.6,0.0,10.9,0.0
2024-02-17 09:40:00,164.5,0.0,10.7,0.0
2024-02-17 09:50:00,159.8,0.0,10.9,0.0
2024-02-17 10:00:00,153.3,0.0,11.7,0.0
2024-02-17 10:10:00,165.3,0.0,12.0,0.0
2024-02-17 10:20:00,250.9,0.0,13.3,0.0
2024-02-17 10:30:01,527.7,0.0,19.9,0.0
2024-02-17 10:40:00,590.8,0.0,27.8,0.0
2024-02-17 10:50:00,617.6,0.0,31.2,0.0
2024-02-17 11:00:00,646.1,0.0,31.8,0.0
2024-02-17 11:10:00,640.4,0.0,32.8,0.0
2024-02-17 11:20:00,632.9,185.0,32.3,0.3154464101427814
2024-02-17 11:30:00,664.3,304.0,32.3,0.4938536726383583
2024-02-17 11:40:00,668.7,300.0,30.2,0.48414883168883466
2024-02-17 11:50:00,798.1,307.0,31.9,0.41511652420895206
2024-02-17 12:00:00,777.1,309.0,34.3,0.42911186908098503
2024-02-17 12:10:00,,311.0,,
2024-02-17 12:20:00,820.5,315.0,37.6,0.41430571595105414
2024-02-17 12:30:00,832.1,317.0,39.5,0.4111238738487066
2024-02-17 12:40:00,843.9,317.0,38.5,0.4053752523160431
2024-02-17 12:50:01,850.4,316.0,40.3,0.4010077700889868
2024-02-17 13:00:00,848.7,320.0,41.9,0.40689722948864376
2024-02-17 13:10:00,856.8,317.0,42.6,0.3992719134331335
2024-02-17 13:20:00,861.9,314.0,42.9,0.3931531177538062
2024-02-17 13:30:00,863.6,311.0,44.0,0.3886303484883074
2024-02-17 13:40:00,849.1,314.0,45.0,0.39907981650218527
2024-02-17 13:50:00,853.7,311.0,43.9,0.39313713125747013
2024-02-17 14:00:00,845.3,310.0,42.7,0.39576718467841937
2024-02-17 14:10:00,836.7,306.0,41.6,0.3946759056117249
2024-02-17 14:20:00,827.3,298.0,43.5,0.3887247531229965
2024-02-17 14:30:00,802.7,294.0,40.6,0.3952601436094646
2024-02-17 14:40:00,793.9,288.0,40.8,0.3914854651723275
2024-02-17 14:50:00,776.3,284.0,40.7,0.3948005150289491
2024-02-17 15:00:00,759.8,274.0,39.2,0.3891707848889564
2024-02-17 15:10:00,,265.0,,
2024-02-17 15:20:01,692.2,256.0,39.2,0.3991143353562693
2024-02-17 15:30:00,675.4,246.0,37.9,0.39306376291866374
2024-02-17 15:40:00,644.9,234.0,35.9,0.391572728369131
2024-02-17 15:50:00,625.1,222.0,35.8,0.38325906187048403
2024-02-17 16:00:01,,208.0,,
2024-02-17 16:10:00,,196.0,,
2024-02-17 16:20:00,514.3,183.0,32.1,0.3839931897485855
2024-02-17 16:30:00,,167.0,,
2024-02-17 16:40:00,,150.0,,
2024-02-17 16:50:00,376.2,129.0,24.7,0.37004954601977463
2024-02-17 17:00:00,367.8,111.0,26.2,0.32568684009684556
2024-02-17 17:10:00,305.8,93.0,24.9,0.32819686187900704
2024-02-17 17:20:00,266.6,74.0,23.9,0.29954393545291264
2024-02-17 17:30:00,231.2,22.0,23.3,0.10268897235448562
2024-02-17 17:40:00,184.1,11.0,20.3,0.06448041936001378
2024-02-17 17:50:00,155.2,9.0,19.2,0.06258060381771723
2024-02-17 18:00:00,113.0,5.0,17.8,0.04775078521391206
2024-02-17 18:10:00,75.2,2.0,15.3,0.028701269836021608
2024-02-17 18:20:00,52.8,0.0,16.0,0.0
2024-02-17 18:30:00,11.3,0.0,12.8,0.0
2024-02-17 18:40:00,4.5,0.0,10.8,0.0
2024-02-17 18:50:00,1.5,0.0,9.6,0.0
2024-02-17 19:00:00,0.3,0.0,8.8,0.0
2024-02-17 19:10:00,0.0,0.0,8.0,
2024-02-17 19:20:00,0.0,0.0,8.2,
2024-02-17 19:30:00,0.0,0.0,7.9,
2024-02-17 19:40:01,0.0,0.0,7.3,
2024-02-17 19:50:00,0.0,0.0,6.4,
2024-02-17 20:00:00,0.0,0.0,5.9,
2024-02-17 20:10:00,0.0,0.0,5.9,
2024-02-17 20:20:00,0.0,0.0,5.9,
2024-02-17 20:30:00,0.0,0.0,6.6,
2024-02-17 20:40:00,0.0,0.0,8.1,
2024-02-17 20:50:00,0.0,0.0,9.2,
2024-02-17 21:00:00,0.0,0.0,9.5,
2024-02-17 21:10:00,0.0,0.0,9.6,
2024-02-17 21:20:00,0.0,0.0,9.7,
2024-02-17 21:30:00,0.0,0.0,9.3,
2024-02-17 21:40:00,0.0,0.0,8.5,
2024-02-17 21:50:00,0.0,0.0,7.5,
2024-02-17 22:00:01,0.0,0.0,6.7,
2024-02-17 22:10:00,0.0,0.0,6.4,
2024-02-17 22:20:00,0.0,0.0,6.3,
2024-02-17 22:30:00,0.0,0.0,6.2,
2024-02-17 22:40:00,0.0,0.0,6.1,
2024-02-17 22:50:00,0.0,0.0,6.0,
2024-02-17 23:00:00,0.0,0.0,5.8,
2024-02-17 23:10:00,0.0,0.0,5.7,
2024-02-17 23:20:00,0.0,0.0,5.6,
2024-02-17 23:30:00,0.0,0.0,5.6,
2024-02-17 23:40:00,0.0,0.0,5.6,
2024-02-17 23:50:00,0.0,0.0,5.5,
2024-02-18 00:00:00,0.0,0.0,5.4,
2024-02-18 00:10:00,0.0,0.0,5.3,
2024-02-18 00:20:00,0.0,0.0,5.2,
2024-02-18 00:30:00,0.0,0.0,5.3,
2024-02-18 00:40:00,0.0,0.0,5.2,
2024-02-18 00:50:00,0.0,0.0,5.0,
2024-02-18 01:00:00,0.0,0.0,4.9,
2024-02-18 01:10:00,0.0,0.0,4.7,
2024-02-18 01:20:00,0.0,0.0,4.6,
2024-02-18 01:30:00,0.0,0.0,4.7,
2024-02-18 01:40:00,0.0,0.0,4.3,
2024-02-18 01:50:00,0.0,0.0,3.7,
2024-02-18 02:00:00,0.0,0.0,3.5,
2024-02-18 02:10:00,0.0,0.0,3.2,
2024-02-18 02:20:00,0.0,0.0,3.2,
2024-02-18 02:30:00,0.0,0.0,3.0,
2024-02-18 02:40:00,0.0,0.0,2.8,
2024-02-18 02:50:00,0.0,0.0,2.7,
2024-02-18 03:00:00,0.0,0.0,2.9,
2024-02-18 03:10:00,0.0,0.0,3.1,
2024-02-18 03:20:00,0.0,0.0,2.9,
2024-02-18 03:30:00,0.0,0.0,2.4,
2024-02-18 03:40:00,0.0,0.0,2.5,
2024-02-18 03:50:00,0.0,0.0,2.4,
2024-02-18 04:00:00,0.0,0.0,1.7,
2024-02-18 04:10:00,0.0,0.0,0.8,
2024-02-18 04:20:01,0.0,0.0,0.2,
2024-02-18 04:30:00,0.0,0.0,0.3,
2024-02-18 04:40:00,0.0,0.0,0.2,
2024-02-18 04:50:00,0.0,0.0,0.1,
2024-02-18 05:00:00,0.0,0.0,0.1,
2024-02-18 05:10:00,0.0,0.0,0.3,
2024-02-18 05:20:00,0.0,0.0,1.5,
2024-02-18 05:30:00,0.0,0.0,2.6,
2024-02-18 05:40:00,0.0,0.0,2.8,
2024-02-18 05:50:00,0.0,0.0,2.6,
2024-02-18 06:00:00,0.0,0.0,2.2,
2024-02-18 06:10:00,0.0,0.0,2.6,
2024-02-18 06:20:00,0.0,0.0,3.2,
2024-02-18 06:30:00,0.0,0.0,3.3,
2024-02-18 06:40:00,0.0,0.0,3.4,
2024-02-18 06:50:00,0.0,0.0,3.7,
2024-02-18 07:00:00,0.0,0.0,3.9,
2024-02-18 07:10:00,0.0,0.0,4.2,
2024-02-18 07:20:00,0.0,0.0,4.0,
2024-02-18 07:30:00,0.1,0.0,3.7,0.0
2024-02-18 07:40:00,0.8,0.0,3.6,0.0
2024-02-18 07:50:00,3.6,0.0,3.8,0.0
2024-02-18 08:00:00,8.8,6.0,4.0,0.7357961903416448
2024-02-18 08:10:00,16.5,9.0,4.1,0.5886369522733159
2024-02-18 08:20:00,41.3,13.0,5.0,0.33968960522632846
2024-02-18 08:30:00,72.6,22.0,5.9,0.3270205290407311
2024-02-18 08:40:00,107.6,57.0,6.6,0.5716780809717613
2024-02-18 08:50:00,125.8,87.0,7.4,0.7463242757360404
2024-02-18 09:00:00,,105.0,,
2024-02-18 09:10:00,212.2,127.0,11.1,0.6458732503344504
2024-02-18 09:20:00,,144.0,,
2024-02-18 09:30:00,310.9,159.0,16.5,0.5519063093845983
2024-02-18 09:40:00,362.6,173.0,17.6,0.5148814672624197
2024-02-18 09:50:00,385.0,192.0,17.7,0.5381823563641746
2024-02-18 10:00:01,439.1,206.0,20.4,0.5062822947890889
2024-02-18 10:10:00,471.9,221.0,21.4,0.5053953630629481
2024-02-18 10:20:00,,216.0,,
2024-02-18 10:30:00,544.5,239.0,21.6,0.4736842814589983
2024-02-18 10:40:00,,254.0,,
2024-02-18 10:50:00,,262.0,,
2024-02-18 11:00:00,644.2,268.0,28.2,0.44895522490472295
2024-02-18 11:10:00,661.8,272.0,28.1,0.4435382696690242
2024-02-18 11:20:00,679.9,282.0,27.2,0.44760303621900915
2024-02-18 11:30:00,,268.0,,
2024-02-18 11:40:00,747.2,300.0,32.0,0.43328469452666457
2024-02-18 11:50:00,750.2,299.0,31.0,0.4301135110697005
2024-02-18 12:00:00,779.1,0.0,33.1,0.0
2024-02-18 12:10:00,800.9,0.0,32.8,0.0
2024-02-18 12:20:00,797.1,311.0,33.6,0.42105277751160747
2024-02-18 12:30:00,829.0,319.0,36.0,0.4152647900134832
2024-02-18 12:40:00,830.6,319.0,35.4,0.41446485783912546
2024-02-18 12:50:00,840.7,320.0,34.3,0.4107692145438468
2024-02-18 13:00:00,842.0,324.0,35.3,0.4152616979220305
2024-02-18 13:10:00,853.8,321.0,35.7,0.4057306704296632
2024-02-18 13:20:00,857.8,318.0,36.4,0.4000645175744266
2024-02-18 13:30:00,846.9,313.0,38.0,0.3988422534492515
2024-02-18 13:40:00,842.5,313.0,37.5,0.40092522782928325
2024-02-18 13:50:00,839.2,315.0,39.4,0.4050736891537654
2024-02-18 14:00:00,817.4,305.0,39.8,0.4026745320277659
2024-02-18 14:10:00,,153.0,,
2024-02-18 14:20:00,839.9,299.0,37.3,0.3841780640605898
2024-02-18 14:30:01,827.3,297.0,36.7,0.38742030764271795
2024-02-18 14:40:00,,287.0,,
2024-02-18 14:50:00,772.3,281.0,36.0,0.39265329092253004
2024-02-18 15:00:00,746.5,258.0,36.8,0.37297425107204074
2024-02-18 15:10:00,738.4,254.0,35.9,0.37121967421714624
2024-02-18 15:20:00,703.2,148.0,35.7,0.22712859269552482
2024-02-18 15:30:00,679.4,180.0,35.4,0.28591432771591735
2024-02-18 15:40:00,,282.0,,
2024-02-18 15:50:00,,88.0,,
2024-02-18 16:00:00,,70.0,,
2024-02-18 16:10:00,196.8,67.0,26.5,0.3673995882667969
2024-02-18 16:20:00,197.1,54.0,24.2,0.2956623961190171
2024-02-18 16:30:00,185.2,38.0,22.9,0.22142750724464189
2024-02-18 16:40:00,169.2,43.0,21.4,0.27425657843309537
2024-02-18 16:50:00,251.2,34.0,22.4,0.14606569808268322
2024-02-18 17:00:00,340.3,103.0,22.6,0.32663613817497644
2024-02-18 17:10:00,,95.0,,
2024-02-18 17:20:00,258.9,53.0,21.2,0.22091885102056344
2024-02-18 17:30:00,228.2,38.0,23.0,0.1797036561862738
2024-02-18 17:40:00,147.9,18.0,21.2,0.13133887373238287
2024-02-18 17:50:00,148.1,12.0,19.1,0.08744100573945275
2024-02-18 18:00:00,109.5,7.0,19.6,0.06898789242777066
2024-02-18 18:10:00,,4.0,,
2024-02-18 18:20:01,,0.0,,
2024-02-18 18:30:00,14.8,0.0,13.3,0.0
2024-02-18 18:40:00,4.9,0.0,11.5,0.0
2024-02-18 18:50:00,1.7,0.0,10.1,0.0
2024-02-18 19:00:00,0.3,0.0,8.7,0.0
2024-02-18 19:10:00,0.1,0.0,8.6,0.0
2024-02-18 19:20:00,0.1,0.0,8.1,0.0
2024-02-18 19:30:00,0.0,0.0,8.0,
2024-02-18 19:40:00,0.0,0.0,7.7,
2024-02-18 19:50:00,0.0,0.0,7.8,
2024-02-18 20:00:00,0.0,0.0,8.2,
2024-02-18 20:10:00,0.0,0.0,8.3,
2024-02-18 20:20:00,0.0,,8.7,
2024-02-18 20:20:00,0.0,0.0,8.7,
2024-02-18 20:20:00,0.0,0.0,8.7,
2024-02-18 20:30:00,0.0,0.0,8.9,
2024-02-18 20:30:00,0.0,0.0,8.9,
2024-02-18 20:40:00,0.0,0.0,9.1,
2024-02-18 20:40:00,0.0,0.0,9.1,
2024-02-18 20:50:01,0.0,0.0,9.3,
2024-02-18 21:00:00,0.0,0.0,9.3,
2024-02-18 21:10:00,0.0,0.0,9.2,
2024-02-18 21:20:00,0.0,0.0,8.8,
2024-02-18 21:30:00,0.0,0.0,8.4,
2024-02-18 21:40:00,0.0,0.0,8.2,
2024-02-18 21:50:00,0.0,0.0,8.1,
2024-02-18 22:00:00,0.0,0.0,7.9,
2024-02-18 22:10:00,0.0,0.0,7.6,
2024-02-18 22:20:00,0.0,0.0,7.6,
2024-02-18 22:30:00,0.0,0.0,7.6,
2024-02-18 22:40:00,0.0,0.0,7.3,
2024-02-18 22:50:00,0.0,0.0,7.1,
2024-02-18 23:00:00,0.0,0.0,7.0,
2024-02-18 23:10:00,0.0,0.0,6.8,
2024-02-18 23:20:00,0.0,0.0,6.5,
2024-02-18 23:30:00,0.0,0.0,6.3,
2024-02-18 23:40:00,0.0,0.0,6.0,
2024-02-18 23:50:00,0.0,0.0,5.5,
2024-02-19 00:00:00,0.0,0.0,5.3,
2024-02-19 00:10:00,0.0,0.0,5.8,
2024-02-19 00:20:00,0.0,0.0,6.5,
2024-02-19 00:30:00,0.0,0.0,6.9,
2024-02-19 00:40:00,0.0,0.0,7.3,
2024-02-19 00:50:01,0.0,0.0,7.7,
2024-02-19 01:00:00,0.0,0.0,7.8,
2024-02-19 01:10:00,0.0,0.0,7.9,
2024-02-19 01:20:00,0.0,0.0,7.8,
2024-02-19 01:30:00,0.0,0.0,7.7,
2024-02-19 01:40:00,0.0,0.0,7.2,
2024-02-19 01:50:00,0.0,0.0,6.3,
2024-02-19 02:00:00,0.0,0.0,5.8,
2024-02-19 02:10:00,0.0,0.0,5.5,
2024-02-19 02:20:00,0.0,0.0,5.1,
2024-02-19 02:30:00,0.0,0.0,4.9,
2024-02-19 02:40:00,0.0,0.0,4.8,
2024-02-19 02:50:00,0.0,0.0,4.7,
2024-02-19 03:00:00,0.0,0.0,4.5,
2024-02-19 03:10:00,0.0,0.0,4.3,
2024-02-19 03:20:00,0.0,0.0,4.4,
2024-02-19 03:30:00,0.0,0.0,4.6,
2024-02-19 03:40:00,0.0,0.0,4.4,
2024-02-19 03:50:00,0.0,0.0,4.0,
2024-02-19 04:00:01,0.0,0.0,3.5,
2024-02-19 04:10:00,0.0,0.0,2.9,
2024-02-19 04:20:00,0.0,0.0,2.7,
2024-02-19 04:30:00,0.0,0.0,2.9,
2024-02-19 04:40:00,0.0,0.0,2.9,
2024-02-19 04:50:00,0.0,0.0,2.6,
2024-02-19 05:00:00,0.0,0.0,2.3,
2024-02-19 05:10:00,0.0,0.0,2.1,
2024-02-19 05:20:00,0.0,0.0,2.0,
2024-02-19 05:30:00,0.0,0.0,2.1,
2024-02-19 05:40:00,0.0,0.0,1.9,
2024-02-19 05:50:00,0.0,0.0,1.8,
2024-02-19 06:00:00,0.0,0.0,1.8,
2024-02-19 06:10:00,0.0,0.0,2.2,
2024-02-19 06:20:00,0.0,0.0,1.9,
2024-02-19 06:30:00,0.0,0.0,1.9,
2024-02-19 06:40:00,0.0,0.0,1.4,
2024-02-19 06:50:00,0.0,0.0,1.6,
2024-02-19 07:00:00,0.0,0.0,2.1,
2024-02-19 07:10:00,0.0,0.0,2.5,
2024-02-19 07:20:00,0.0,0.0,2.9,
2024-02-19 07:30:00,0.1,0.0,2.9,0.0
2024-02-19 07:40:00,0.9,0.0,2.5,0.0
2024-02-19 07:50:00,3.7,0.0,2.0,0.0
2024-02-19 08:00:00,9.3,0.0,2.2,0.0
2024-02-19 08:10:00,18.0,0.0,2.6,0.0
2024-02-19 08:20:00,32.8,0.0,2.9,0.0
2024-02-19 08:30:00,72.1,0.0,4.2,0.0
2024-02-19 08:40:00,106.3,0.0,6.5,0.0
2024-02-19 08:50:00,141.5,0.0,8.8,0.0
2024-02-19 09:00:00,180.9,84.0,10.9,0.5011060843012197
2024-02-19 09:10:00,218.4,0.0,13.1,0.0
2024-02-19 09:20:00,259.5,0.0,15.2,0.0
2024-02-19 09:30:00,298.4,0.0,17.7,0.0
2024-02-19 09:40:00,338.7,0.0,21.2,0.0
2024-02-19 09:50:00,381.0,0.0,24.9,0.0
2024-02-19 10:00:00,413.9,0.0,27.6,0.0
2024-02-19 10:10:00,451.3,0.0,29.3,0.0
2024-02-19 10:20:00,489.7,0.0,31.1,0.0
2024-02-19 10:30:00,524.0,0.0,32.5,0.0
2024-02-19 10:40:00,554.7,0.0,33.9,0.0
2024-02-19 10:50:00,563.0,228.0,35.0,0.4370341848139362
2024-02-19 11:00:00,590.2,224.0,32.1,0.409579083474938
2024-02-19 11:00:00,590.2,224.0,32.1,0.409579083474938
2024-02-19 11:00:00,590.2,224.0,32.1,0.409579083474938
2024-02-19 11:10:00,549.0,247.0,32.1,0.48552720076703076
2024-02-19 11:10:00,549.0,247.0,32.1,0.48552720076703076
2024-02-19 11:10:00,549.0,247.0,32.1,0.48552720076703076
2024-02-19 11:20:00,662.0,479.0,35.0,0.7808479611097939
2024-02-19 11:20:00,662.0,479.0,35.0,0.7808479611097939
2024-02-19 11:30:00,662.0,536.0,35.0,0.8737672383191014
2024-02-19 11:30:00,662.0,536.0,35.0,0.8737672383191014
2024-02-19 11:30:00,662.0,536.0,35.0,0.8737672383191014
2024-02-19 11:40:00,721.1,532.0,38.5,0.7961686878157085
2024-02-19 11:40:00,721.1,532.0,38.5,0.7961686878157085
2024-02-19 11:40:00,721.1,532.0,38.5,0.7961686878157085
2024-02-19 11:50:00,742.3,566.0,39.1,0.8228599543880877
2024-02-19 11:50:00,742.3,566.0,39.1,0.8228599543880877
2024-02-19 11:50:00,742.3,566.0,39.1,0.8228599543880877
2024-02-19 12:00:00,750.8,486.0,39.8,0.6985555733557864
2024-02-19 12:00:00,750.8,486.0,39.8,0.6985555733557864
2024-02-19 12:00:00,750.8,486.0,39.8,0.6985555733557864
2024-02-19 12:00:00,750.8,486.0,39.8,0.6985555733557864
2024-02-19 12:00:00,750.8,486.0,39.8,0.6985555733557864
2024-02-19 12:10:00,661.2,577.0,38.0,0.9417419681585844
2024-02-19 12:20:00,796.9,583.0,39.7,0.7895028181973429
2024-02-19 12:30:00,796.0,546.0,40.2,0.7402331522934538
2024-02-19 12:40:00,771.9,601.0,39.3,0.8402381334971912
2024-02-19 12:50:00,826.1,614.0,41.2,0.8020929620413138
2024-02-19 13:00:00,832.4,414.0,42.1,0.5367316756072162
2024-02-19 13:10:00,660.6,575.0,41.9,0.9393300845516003
2024-02-19 13:20:00,805.7,413.0,42.0,0.5531789487769795
2024-02-19 13:30:00,646.3,343.0,38.9,0.5727286659774153
2024-02-19 13:40:00,649.6,562.0,37.3,0.9336395830648705
2024-02-19 13:50:00,823.5,588.0,40.2,0.770553290286138
2024-02-19 14:00:00,731.8,280.0,41.0,0.41290922223781845
2024-02-19 14:10:00,384.2,239.0,38.4,0.6713198627132342
2024-02-19 14:20:00,415.8,305.0,28.3,0.7915973123604998
2024-02-19 14:30:00,381.6,332.0,28.9,0.9388985629376964
2024-02-19 14:40:01,475.9,289.0,29.3,0.6553466664134171
2024-02-19 14:50:00,,238.0,,
2024-02-19 15:00:00,359.1,188.0,29.2,0.5649778229375371
2024-02-19 15:10:00,,173.0,,
2024-02-19 15:20:00,236.9,165.0,22.6,0.7516364629070412
2024-02-19 15:30:00,236.9,192.0,22.6,0.874631520473648
2024-02-19 15:40:00,,521.0,,
2024-02-19 15:50:00,690.1,315.0,32.3,0.49259214597571355
2024-02-19 15:50:00,690.1,315.0,32.3,0.49259214597571355
2024-02-19 16:00:00,463.7,298.0,33.8,0.6935345875752749
2024-02-19 16:10:00,372.0,405.0,29.3,1.1749003684487556
2024-02-19 16:20:00,495.4,135.0,25.5,0.2940808350578234
2024-02-19 16:30:01,215.8,123.0,23.4,0.6150956104616901
2024-02-19 16:40:00,132.8,89.0,18.9,0.7232374200245686
2024-02-19 16:50:00,128.8,69.0,19.5,0.5781255781255781
2024-02-19 16:50:00,128.8,69.0,19.5,0.5781255781255781
2024-02-19 17:00:00,98.8,63.0,16.1,0.6881332792263967
2024-02-19 17:10:00,90.6,58.0,15.5,0.6908579388343922
2024-02-19 17:20:00,86.8,60.0,14.5,0.7459684879039719
2024-02-19 17:20:00,86.8,60.0,14.5,0.7459684879039719
2024-02-19 17:30:00,111.3,79.0,16.3,0.7659860909336801
2024-02-19 17:40:00,105.8,71.0,15.8,0.7242051980552295
2024-02-19 17:50:00,108.9,52.0,15.1,0.5153050760641823
2024-02-19 18:00:00,,34.0,,
2024-02-19 18:10:00,,19.0,,
2024-02-19 18:20:00,32.6,9.0,13.7,0.29792974578250647
2024-02-19 18:30:00,12.7,1.0,12.1,0.08497383825467815
2024-02-19 18:40:00,5.0,0.0,11.5,0.0
2024-02-19 18:50:00,2.0,0.0,10.5,0.0
2024-02-19 19:00:00,0.2,0.0,9.5,0.0
2024-02-19 19:10:00,0.2,0.0,9.2,0.0
2024-02-19 19:20:00,0.0,0.0,8.5,
2024-02-19 19:30:00,0.0,0.0,8.4,
2024-02-19 19:40:00,0.0,0.0,8.5,
2024-02-19 19:50:00,0.0,0.0,8.3,
2024-02-19 20:00:00,0.0,0.0,8.2,
2024-02-19 20:10:00,0.0,0.0,8.1,
2024-02-19 20:20:00,0.0,0.0,7.9,
2024-02-19 20:30:00,0.0,0.0,7.8,
2024-02-19 20:40:00,0.0,0.0,7.7,
2024-02-19 20:50:00,0.0,0.0,7.7,
2024-02-19 21:00:00,0.0,0.0,7.6,
2024-02-19 21:10:00,0.0,0.0,7.8,
2024-02-19 21:20:00,0.0,0.0,8.2,
2024-02-19 21:30:00,0.0,0.0,8.7,
2024-02-19 21:40:00,0.0,0.0,8.6,
2024-02-19 21:50:00,0.0,0.0,8.4,
2024-02-19 22:00:00,0.0,0.0,8.1,
2024-02-19 22:10:00,0.0,0.0,8.0,
2024-02-19 22:20:00,0.0,0.0,8.3,
2024-02-19 22:30:00,0.0,0.0,8.8,
2024-02-19 22:40:00,0.0,0.0,8.8,
2024-02-19 22:50:00,0.0,0.0,8.9,
2024-02-19 23:00:00,0.0,0.0,9.3,
2024-02-19 23:10:00,0.0,0.0,9.5,
2024-02-19 23:20:00,0.0,0.0,9.2,
2024-02-19 23:30:00,0.0,0.0,8.9,
2024-02-19 23:40:00,0.0,0.0,8.8,
2024-02-19 23:50:00,0.0,0.0,8.5,
2024-02-20 00:00:00,0.0,0.0,9.0,
2024-02-20 00:10:00,0.0,0.0,9.3,
2024-02-20 00:20:00,0.0,0.0,9.0,
2024-02-20 00:30:00,0.0,0.0,8.9,
2024-02-20 00:40:00,0.0,0.0,8.9,
2024-02-20 00:50:00,0.0,0.0,9.0,
2024-02-20 01:00:00,0.0,0.0,9.4,
2024-02-20 01:10:00,0.0,0.0,9.4,
2024-02-20 01:20:00,0.0,0.0,9.3,
2024-02-20 01:30:00,0.0,0.0,9.2,
2024-02-20 01:40:00,0.0,0.0,9.0,
2024-02-20 01:50:00,0.0,0.0,8.8,
2024-02-20 02:00:00,0.0,0.0,8.7,
2024-02-20 02:10:00,0.0,0.0,8.8,
2024-02-20 02:20:00,0.0,0.0,8.9,
2024-02-20 02:30:00,0.0,0.0,8.9,
2024-02-20 02:40:00,0.0,0.0,8.9,
2024-02-20 02:50:00,0.0,0.0,8.8,
2024-02-20 03:00:01,0.0,0.0,8.6,
2024-02-20 03:10:00,0.0,0.0,8.5,
2024-02-20 03:20:00,0.0,0.0,8.7,
2024-02-20 03:30:00,0.0,0.0,8.9,
2024-02-20 03:40:00,0.0,0.0,8.8,
2024-02-20 03:50:00,0.0,0.0,8.7,
2024-02-20 04:00:00,0.0,0.0,8.7,
2024-02-20 04:10:00,0.0,0.0,8.5,
2024-02-20 04:20:00,0.0,0.0,8.4,
2024-02-20 04:30:00,0.0,0.0,8.3,
2024-02-20 04:40:00,0.0,0.0,8.3,
2024-02-20 04:50:00,0.0,0.0,8.2,
2024-02-20 05:00:01,0.0,0.0,8.0,
2024-02-20 05:10:00,0.0,0.0,7.9,
2024-02-20 05:20:00,0.0,0.0,7.8,
2024-02-20 05:30:00,0.0,0.0,7.8,
2024-02-20 05:40:00,0.0,0.0,7.6,
2024-02-20 05:50:00,0.0,0.0,7.4,
2024-02-20 06:00:00,0.0,0.0,7.4,
2024-02-20 06:10:00,0.0,0.0,7.4,
2024-02-20 06:20:00,0.0,0.0,7.4,
2024-02-20 06:30:00,0.0,0.0,7.9,
2024-02-20 06:40:00,0.0,0.0,8.4,
2024-02-20 06:50:00,0.0,0.0,8.7,
2024-02-20 07:00:00,0.0,0.0,8.7,
2024-02-20 07:10:00,0.0,0.0,8.8,
2024-02-20 07:20:00,0.0,0.0,8.7,
2024-02-20 07:30:00,0.0,0.0,8.6,
2024-02-20 07:40:00,0.4,0.0,8.6,0.0
2024-02-20 07:50:00,1.4,0.0,8.7,0.0
2024-02-20 08:00:00,4.0,0.0,8.6,0.0
2024-02-20 08:10:00,7.8,0.0,8.6,0.0
2024-02-20 08:20:00,13.2,0.0,8.7,0.0
2024-02-20 08:30:00,20.6,6.0,9.0,0.3143207026702172
2024-02-20 08:40:00,27.4,20.0,9.1,0.7877136830908121
2024-02-20 08:50:00,36.5,24.0,9.7,0.709589750685641
2024-02-20 09:00:00,46.1,41.0,9.6,0.9597804247117334
2024-02-20 09:10:00,79.4,63.0,10.3,0.8562665993396471
2024-02-20 09:20:00,117.1,239.0,10.6,2.202571231890902
2024-02-20 09:30:00,301.3,177.0,16.5,0.6339618022326287
2024-02-20 09:40:00,,114.0,,
2024-02-20 09:50:00,254.0,334.0,16.0,1.4190630988531252
2024-02-20 10:00:00,399.1,359.0,19.7,0.9707372106102582
2024-02-20 10:10:00,464.9,390.0,20.0,0.9053031208333424
2024-02-20 10:20:00,505.7,422.0,21.2,0.9005512927469292
2024-02-20 10:30:00,,456.0,,
2024-02-20 10:40:00,475.2,275.0,21.8,0.6245183714319517
2024-02-20 10:50:00,339.5,292.0,19.2,0.928179622337698
2024-02-20 11:00:00,,352.0,,
2024-02-20 11:10:00,,370.0,,
2024-02-20 11:20:00,422.4,567.0,24.3,1.4485987497351134
2024-02-20 11:30:00,478.4,450.0,23.2,1.0151034398526038
2024-02-20 11:40:00,306.6,206.0,23.9,0.7250768285775896
2024-02-20 11:50:00,280.8,198.0,25.1,0.7609516156524703
2024-02-20 12:00:00,283.5,176.0,22.4,0.6699595176961431
2024-02-20 12:10:00,214.2,189.0,22.8,0.9522068345597757
